underlier,date,T,maturity_days,true_psi,psi,smile_r_squared,n_strikes,valid
ES_like,2018-07-24,0.6904109589041096,252,-0.09072049439311113,-0.09767913532671084,0.9414970145265898,21,True
ES_like,2018-07-24,1.0,365,-0.09947388711084042,-0.10595723829478662,0.9750165240706578,21,True
ES_like,2018-07-25,0.038356164383561646,14,-0.22344420152210187,-0.22046034146259388,0.9959841751688673,21,True
ES_like,2018-07-25,0.057534246575342465,21,-0.13458259310961357,-0.13408039071165284,0.9733780103245829,21,True
ES_like,2018-07-25,0.0821917808219178,30,-0.15872730216926262,-0.15516931581026386,0.9877437404184716,21,True
ES_like,2018-07-25,0.1232876712328767,45,-0.1126049151406217,-0.10669799095333572,0.9756253818766862,21,True
ES_like,2018-07-25,0.1643835616438356,60,-0.12105780684012273,-0.12066823835582083,0.9548464994718115,21,True
ES_like,2018-07-25,0.2465753424657534,90,-0.09093512484379623,-0.09374826343364788,0.9227150960968507,21,True
ES_like,2018-07-25,0.3287671232876712,120,-0.09889324979736254,-0.09536772856866131,0.9457273625364176,21,True
ES_like,2018-07-25,0.4931506849315068,180,-0.10166861060490924,-0.10609628763172738,0.9700948066689354,21,True
ES_like,2018-07-25,0.6904109589041096,252,-0.07786647572885802,-0.07703728082568786,0.9171791651819554,21,True
ES_like,2018-07-25,1.0,365,-0.05411213009786075,-0.04525797413393303,0.8118247438870134,21,True
ES_like,2018-07-26,0.038356164383561646,14,-0.17116417139310364,-0.1668453883976665,0.9894543268420046,21,True
ES_like,2018-07-26,0.057534246575342465,21,-0.17439893844773857,-0.17353283888333879,0.9767644253505342,21,True
ES_like,2018-07-26,0.0821917808219178,30,-0.10027235158397232,-0.1062236629588237,0.9643817745775369,21,True
ES_like,2018-07-26,0.1232876712328767,45,-0.15411744233823046,-0.1544329635547754,0.988069043568973,21,True
ES_like,2018-07-26,0.1643835616438356,60,-0.09378779743435645,-0.09447475543011377,0.933906218229681,21,True
ES_like,2018-07-26,0.2465753424657534,90,-0.17230273800804405,-0.17890568077812732,0.9906195947712003,21,True
ES_like,2018-07-26,0.3287671232876712,120,-0.0995432167846738,-0.08725881078560664,0.9543702781841139,21,True
ES_like,2018-07-26,0.4931506849315068,180,-0.08684896829946931,-0.0915432923632381,0.9718221775104506,21,True
ES_like,2018-07-26,0.6904109589041096,252,-0.10848568627019956,-0.10794874961891446,0.9766075727827708,21,True
ES_like,2018-07-26,1.0,365,-0.07523211932968601,-0.07085139048706506,0.9437658641151903,21,True
ES_like,2018-07-27,0.038356164383561646,14,-0.17886389290418983,-0.18658029698900008,0.9897534913815323,21,True
ES_like,2018-07-27,0.057534246575342465,21,-0.1266739626090845,-0.1201413692757059,0.979793377353694,21,True
ES_like,2018-07-27,0.0821917808219178,30,-0.13961305456229975,-0.1432179274744964,0.9717897626837609,21,True
ES_like,2018-07-27,0.1232876712328767,45,-0.1175614000182209,-0.11750537706535481,0.9528950257631975,21,True
ES_like,2018-07-27,0.1643835616438356,60,-0.0977777722004663,-0.0960702722397046,0.9574971928708642,21,True
ES_like,2018-07-27,0.2465753424657534,90,-0.09731873926633441,-0.09775713931189324,0.9628603539013705,21,True
ES_like,2018-07-27,0.3287671232876712,120,-0.0781421295955838,-0.0760177253907031,0.9452209448080837,21,True
ES_like,2018-07-27,0.4931506849315068,180,-0.11509556069569836,-0.11839737203190666,0.9537054083608616,21,True
ES_like,2018-07-27,0.6904109589041096,252,-0.06193446167139004,-0.06290304573171794,0.9246218736995773,21,True
ES_like,2018-07-27,1.0,365,-0.06876713016598138,-0.07177797842198141,0.9270049485345636,21,True
ES_like,2018-07-30,0.038356164383561646,14,-0.13544379275402008,-0.13536004992353765,0.9630486177071839,21,True
ES_like,2018-07-30,0.057534246575342465,21,-0.14318839301584385,-0.14536492892177794,0.974057015336423,21,True
ES_like,2018-07-30,0.0821917808219178,30,-0.18807760858088282,-0.18258143796471082,0.9788666911578802,21,True
ES_like,2018-07-30,0.1232876712328767,45,-0.14268839446548112,-0.1501970629114722,0.9782048157087531,21,True
ES_like,2018-07-30,0.1643835616438356,60,-0.1052727207665431,-0.10898241539613442,0.9582274051513707,21,True
ES_like,2018-07-30,0.2465753424657534,90,-0.14234189474132852,-0.14712362792505088,0.982144725900725,21,True
ES_like,2018-07-30,0.3287671232876712,120,-0.13868382888825048,-0.13726148005322114,0.9739838150185177,21,True
ES_like,2018-07-30,0.4931506849315068,180,-0.1163505288977536,-0.11145980080971771,0.9493170552652499,21,True
ES_like,2018-07-30,0.6904109589041096,252,-0.06663027955769531,-0.06657686040721374,0.8764640804866027,21,True
ES_like,2018-07-30,1.0,365,-0.05546056936685357,-0.0567367681286129,0.855006425980122,21,True
ES_like,2018-07-31,0.038356164383561646,14,-0.19367989965268614,-0.19844823056433133,0.9851946306174002,21,True
ES_like,2018-07-31,0.057534246575342465,21,-0.1499627015418454,-0.14776456377748975,0.9847168484760775,21,True
ES_like,2018-07-31,0.0821917808219178,30,-0.13085910026279643,-0.13180633022592333,0.9807905017234361,21,True
ES_like,2018-07-31,0.1232876712328767,45,-0.10496234501902617,-0.10666962429612399,0.9483444006433421,21,True
ES_like,2018-07-31,0.1643835616438356,60,-0.16169407059062044,-0.1606387854261543,0.9741560664625106,21,True
ES_like,2018-07-31,0.2465753424657534,90,-0.10884657728492687,-0.10936917881563224,0.9706490835102682,21,True
ES_like,2018-07-31,0.3287671232876712,120,-0.07672862642237266,-0.0733930480021247,0.9214500811384987,21,True
ES_like,2018-07-31,0.4931506849315068,180,-0.07695852613132975,-0.07960431904846188,0.9631175077701613,21,True
ES_like,2018-07-31,0.6904109589041096,252,-0.07689292979806878,-0.08397272720086546,0.9398081384688535,21,True
ES_like,2018-07-31,1.0,365,-0.07864541862525991,-0.08626548289494515,0.9373043877771704,21,True
ES_like,2018-08-01,0.038356164383561646,14,-0.13147809510201341,-0.134291907842922,0.9807948008931588,21,True
ES_like,2018-08-01,0.057534246575342465,21,-0.10903777788362666,-0.11803333744426506,0.9710797324015298,21,True
ES_like,2018-08-01,0.0821917808219178,30,-0.13631128617251517,-0.13842884973910877,0.9662902008104881,21,True
ES_like,2018-08-01,0.1232876712328767,45,-0.11452294658240468,-0.11847299120739044,0.9664728739449174,21,True
ES_like,2018-08-01,0.1643835616438356,60,-0.08258536019102629,-0.08005565123995677,0.8945693913571907,21,True
ES_like,2018-08-01,0.2465753424657534,90,-0.0788217569809018,-0.0743075889485428,0.846119978986453,21,True
ES_like,2018-08-01,0.3287671232876712,120,-0.09006389051014074,-0.08825536541164675,0.9585296571148612,21,True
ES_like,2018-08-01,0.4931506849315068,180,-0.06420569927458564,-0.06763447479618133,0.9165620786375046,21,True
ES_like,2018-08-01,0.6904109589041096,252,-0.07458425308477841,-0.07215899420837484,0.9007904407129438,21,True
ES_like,2018-08-01,1.0,365,-0.09085477602302304,-0.0886836248577878,0.9414264771757332,21,True
ES_like,2018-08-02,0.038356164383561646,14,-0.2151495291379319,-0.21941496019412263,0.995097975988893,21,True
ES_like,2018-08-02,0.057534246575342465,21,-0.12805311509399103,-0.12403908571018231,0.9641701951748777,21,True
ES_like,2018-08-02,0.0821917808219178,30,-0.1554471426844544,-0.15371377434679648,0.9889758633026923,21,True
ES_like,2018-08-02,0.1232876712328767,45,-0.16368768149487473,-0.16771248547005144,0.9890143151210101,21,True
ES_like,2018-08-02,0.1643835616438356,60,-0.13753475805392001,-0.13811558119052222,0.9651575485683808,21,True
ES_like,2018-08-02,0.2465753424657534,90,-0.11387579283427839,-0.11575684713560368,0.9833628177831315,21,True
ES_like,2018-08-02,0.3287671232876712,120,-0.1055743989351301,-0.1104695026739195,0.9599639717204853,21,True
ES_like,2018-08-02,0.4931506849315068,180,-0.1015888904078048,-0.10506267184116218,0.9777620354446748,21,True
ES_like,2018-08-02,0.6904109589041096,252,-0.08981724642758106,-0.08549416572555399,0.9600920546044404,21,True
ES_like,2018-08-02,1.0,365,-0.06536376552908539,-0.06778003873472978,0.8091126047837792,21,True
ES_like,2018-08-03,0.038356164383561646,14,-0.24059217129635777,-0.2400249938758049,0.9840220505319667,21,True
ES_like,2018-08-03,0.057534246575342465,21,-0.12340551708801543,-0.12332620424646518,0.9638687313708929,21,True
ES_like,2018-08-03,0.0821917808219178,30,-0.1801668498417276,-0.17224071834669136,0.9800113140941152,21,True
ES_like,2018-08-03,0.1232876712328767,45,-0.1725023892181743,-0.1730737319309886,0.9847389052196995,21,True
ES_like,2018-08-03,0.1643835616438356,60,-0.1079575959578765,-0.10733810758828413,0.9682639347122108,21,True
ES_like,2018-08-03,0.2465753424657534,90,-0.11430605996547784,-0.1118160869011502,0.950930963643136,21,True
ES_like,2018-08-03,0.3287671232876712,120,-0.13567379853404168,-0.12996189287415846,0.9757777705708287,21,True
ES_like,2018-08-03,0.4931506849315068,180,-0.06920479918576337,-0.0672487470897304,0.9440111554625353,21,True
ES_like,2018-08-03,0.6904109589041096,252,-0.06268725740434161,-0.06439985447312528,0.8532407375354432,21,True
ES_like,2018-08-03,1.0,365,-0.07441435907307727,-0.0776589357992751,0.9250397726710525,21,True
ES_like,2018-08-06,0.038356164383561646,14,-0.15221340503765127,-0.15551219496988705,0.9743008222293005,21,True
ES_like,2018-08-06,0.057534246575342465,21,-0.18418813298304426,-0.1817961266051919,0.989411306989476,21,True
ES_like,2018-08-06,0.0821917808219178,30,-0.13358876911692616,-0.13752243825433944,0.9831401909778806,21,True
ES_like,2018-08-06,0.1232876712328767,45,-0.15976883134977002,-0.15542386998288316,0.9779091699108922,21,True
ES_like,2018-08-06,0.1643835616438356,60,-0.18419087052365868,-0.18211972608666172,0.9881552322748061,21,True
ES_like,2018-08-06,0.2465753424657534,90,-0.09422271173030156,-0.08589157961475274,0.9460106269271371,21,True
ES_like,2018-08-06,0.3287671232876712,120,-0.1373954418927581,-0.13500828178060773,0.980243847935273,21,True
ES_like,2018-08-06,0.4931506849315068,180,-0.06592677830749966,-0.06544568393956414,0.9296639499819515,21,True
ES_like,2018-08-06,0.6904109589041096,252,-0.08184175187490914,-0.0827642214667654,0.9320055972221929,21,True
ES_like,2018-08-06,1.0,365,-0.062322102336038,-0.06120338949644782,0.8962346187834748,21,True
ES_like,2018-08-07,0.038356164383561646,14,-0.1622911889924412,-0.16321331205154832,0.9830727194099443,21,True
ES_like,2018-08-07,0.057534246575342465,21,-0.18518745228274913,-0.18370145411326225,0.9785386163835917,21,True
ES_like,2018-08-07,0.0821917808219178,30,-0.10564188921280152,-0.10641392618807029,0.9574256544135288,21,True
ES_like,2018-08-07,0.1232876712328767,45,-0.1050654015044872,-0.10657714186685043,0.9683476345748068,21,True
ES_like,2018-08-07,0.1643835616438356,60,-0.15550935901846508,-0.15860876032317556,0.9687909179863143,21,True
ES_like,2018-08-07,0.2465753424657534,90,-0.08885685401215507,-0.08172060689485111,0.9354179310005291,21,True
ES_like,2018-08-07,0.3287671232876712,120,-0.08346118683497399,-0.07977344200113917,0.918592973155173,21,True
ES_like,2018-08-07,0.4931506849315068,180,-0.12022525306572295,-0.1168495785314045,0.9579019440075889,21,True
ES_like,2018-08-07,0.6904109589041096,252,-0.0699356081788942,-0.07039369819647597,0.9252584489951807,21,True
ES_like,2018-08-07,1.0,365,-0.04849095618114505,-0.04483102412653852,0.8148270702960483,21,True
ES_like,2018-08-08,0.038356164383561646,14,-0.20256959726152438,-0.20428067393065147,0.9864940910718102,21,True
ES_like,2018-08-08,0.057534246575342465,21,-0.1563262982500862,-0.14714537089763244,0.9677229119862684,21,True
ES_like,2018-08-08,0.0821917808219178,30,-0.11497707835156198,-0.10860095831300778,0.9697181642167458,21,True
ES_like,2018-08-08,0.1232876712328767,45,-0.1329183661982982,-0.13777613749624568,0.9695689576969574,21,True
ES_like,2018-08-08,0.1643835616438356,60,-0.14817706060763364,-0.1461088210903524,0.9790997350098043,21,True
ES_like,2018-08-08,0.2465753424657534,90,-0.07754001523388009,-0.07700785426230866,0.9192463081830171,21,True
ES_like,2018-08-08,0.3287671232876712,120,-0.09056514929926593,-0.0900097994323786,0.9270152638093435,21,True
ES_like,2018-08-08,0.4931506849315068,180,-0.10352618130078005,-0.1034432995075625,0.9743903554304983,21,True
ES_like,2018-08-08,0.6904109589041096,252,-0.07661778503612256,-0.07383809905730421,0.9530536074312862,21,True
ES_like,2018-08-08,1.0,365,-0.0797613399242624,-0.08539897414359558,0.9370634343338126,21,True
ES_like,2018-08-09,0.038356164383561646,14,-0.13438480465734529,-0.1271357063079976,0.9776593101290854,21,True
ES_like,2018-08-09,0.057534246575342465,21,-0.19255588802822282,-0.19168538881121724,0.984670732119249,21,True
ES_like,2018-08-09,0.0821917808219178,30,-0.1785742677253944,-0.18387533844766737,0.9870905556431295,21,True
ES_like,2018-08-09,0.1232876712328767,45,-0.17512691978213418,-0.18128024993055905,0.9897020413038369,21,True
ES_like,2018-08-09,0.1643835616438356,60,-0.10920547611795497,-0.10980030920254134,0.9594307039701032,21,True
ES_like,2018-08-09,0.2465753424657534,90,-0.09679776579737633,-0.09307262070092859,0.9299887281431358,21,True
ES_like,2018-08-09,0.3287671232876712,120,-0.08763524948296292,-0.09355652330330537,0.9510265995549729,21,True
ES_like,2018-08-09,0.4931506849315068,180,-0.08164009786589524,-0.08557348105616738,0.9166995161909302,21,True
ES_like,2018-08-09,0.6904109589041096,252,-0.06202833278498249,-0.06558207772835958,0.9459268291561331,21,True
ES_like,2018-08-09,1.0,365,-0.07700873806743083,-0.08683919503086386,0.947833536131517,21,True
ES_like,2018-08-10,0.038356164383561646,14,-0.14374769555411052,-0.14964570261586496,0.9775937024355705,21,True
ES_like,2018-08-10,0.057534246575342465,21,-0.1541666704666287,-0.15435304488336984,0.9857446724909223,21,True
ES_like,2018-08-10,0.0821917808219178,30,-0.1902986500938346,-0.19657548426471488,0.9879789722213255,21,True
ES_like,2018-08-10,0.1232876712328767,45,-0.12719896730559788,-0.13303630942489283,0.9751618177821282,21,True
ES_like,2018-08-10,0.1643835616438356,60,-0.14627548745211175,-0.1495455274178993,0.9749490187783972,21,True
ES_like,2018-08-10,0.2465753424657534,90,-0.11986856112701155,-0.12768684078289586,0.9754626615420109,21,True
ES_like,2018-08-10,0.3287671232876712,120,-0.13740448482048093,-0.14049730673765204,0.9736247274508025,21,True
ES_like,2018-08-10,0.4931506849315068,180,-0.10739891423621843,-0.10386636855772138,0.9570734819345041,21,True
ES_like,2018-08-10,0.6904109589041096,252,-0.06843049740261097,-0.07806844684425217,0.8953030866467999,21,True
ES_like,2018-08-10,1.0,365,-0.08742930437821031,-0.0861699305475714,0.9229806567373434,21,True
ES_like,2018-08-13,0.038356164383561646,14,-0.10966099017625226,-0.10885699895133334,0.9396166447844618,21,True
ES_like,2018-08-13,0.057534246575342465,21,-0.07343152787663904,-0.07672726973069778,0.928930548283691,21,True
ES_like,2018-08-13,0.0821917808219178,30,-0.17467094995212049,-0.17362518569469898,0.9849320326121004,21,True
ES_like,2018-08-13,0.1232876712328767,45,-0.11608550689335835,-0.11974414939336929,0.9792782301424362,21,True
ES_like,2018-08-13,0.1643835616438356,60,-0.10065614265608583,-0.10127649499301927,0.9608849500689389,21,True
ES_like,2018-08-13,0.2465753424657534,90,-0.09366146663566804,-0.09771883485088224,0.9661152111975335,21,True
ES_like,2018-08-13,0.3287671232876712,120,-0.08300987017310993,-0.07726319069755024,0.9617141592881291,21,True
ES_like,2018-08-13,0.4931506849315068,180,-0.075243633883254,-0.0754537538763164,0.8942548727916494,21,True
ES_like,2018-08-13,0.6904109589041096,252,-0.06670403766574691,-0.06761917985320483,0.9149175861912558,21,True
ES_like,2018-08-13,1.0,365,-0.1137253150146383,-0.11332217412893879,0.9776372413282821,21,True
ES_like,2018-08-14,0.038356164383561646,14,-0.20636828728514944,-0.20455881546925553,0.9896843810235494,21,True
ES_like,2018-08-14,0.057534246575342465,21,-0.15546070731260944,-0.15129458400406895,0.9869275319534129,21,True
ES_like,2018-08-14,0.0821917808219178,30,-0.1739544843821074,-0.17362373523001942,0.9889662484792269,21,True
ES_like,2018-08-14,0.1232876712328767,45,-0.20641167241840558,-0.20731900200447884,0.983179058121809,21,True
ES_like,2018-08-14,0.1643835616438356,60,-0.12818355463990483,-0.12652501003827213,0.9828489454290087,21,True
ES_like,2018-08-14,0.2465753424657534,90,-0.1377384354357752,-0.13607229474993743,0.9878486973955111,21,True
ES_like,2018-08-14,0.3287671232876712,120,-0.09956945701375494,-0.09810308622624658,0.9628320294225262,21,True
ES_like,2018-08-14,0.4931506849315068,180,-0.08979799132402665,-0.08601302273718138,0.9518139395195041,21,True
ES_like,2018-08-14,0.6904109589041096,252,-0.09151558277209433,-0.09338456782338456,0.9308008029360774,21,True
ES_like,2018-08-14,1.0,365,-0.11585376320451707,-0.11296019164869653,0.9560071806085435,21,True
ES_like,2018-08-15,0.038356164383561646,14,-0.12719209003682705,-0.1263984139782584,0.9612722881624742,21,True
ES_like,2018-08-15,0.057534246575342465,21,-0.1367138803390979,-0.13859111379676384,0.9779012787216169,21,True
ES_like,2018-08-15,0.0821917808219178,30,-0.11632443870248045,-0.12215900672853751,0.9711478457369722,21,True
ES_like,2018-08-15,0.1232876712328767,45,-0.11263444844146364,-0.11113653796421621,0.9458805213619029,21,True
ES_like,2018-08-15,0.1643835616438356,60,-0.13472134671188438,-0.13404064555118692,0.975918008818741,21,True
ES_like,2018-08-15,0.2465753424657534,90,-0.07318308108810816,-0.0714434137635566,0.8809111447352174,21,True
ES_like,2018-08-15,0.3287671232876712,120,-0.10983931120613218,-0.11026871560534518,0.9792340347862252,21,True
ES_like,2018-08-15,0.4931506849315068,180,-0.08510981729339008,-0.08475424339583229,0.90704994839602,21,True
ES_like,2018-08-15,0.6904109589041096,252,-0.08247801446114343,-0.08199701514738658,0.9598030172408137,21,True
ES_like,2018-08-15,1.0,365,-0.060846797219848245,-0.057451817505227584,0.79591423246789,21,True
ES_like,2018-08-16,0.038356164383561646,14,-0.1733325079888339,-0.17881081855577582,0.9902360242328659,21,True
ES_like,2018-08-16,0.057534246575342465,21,-0.10959968755769847,-0.10804792432287658,0.9379692698668564,21,True
ES_like,2018-08-16,0.0821917808219178,30,-0.15053422450815507,-0.15089482846175595,0.9846466596732045,21,True
ES_like,2018-08-16,0.1232876712328767,45,-0.11962586915181501,-0.12418356868844678,0.9778388495452951,21,True
ES_like,2018-08-16,0.1643835616438356,60,-0.15373373904123072,-0.15381857072615565,0.9785387807004201,21,True
ES_like,2018-08-16,0.2465753424657534,90,-0.10781361105572003,-0.11152378899198165,0.9591593497580233,21,True
ES_like,2018-08-16,0.3287671232876712,120,-0.1007129492252511,-0.10631808222044647,0.9591910886488434,21,True
ES_like,2018-08-16,0.4931506849315068,180,-0.07441387034281127,-0.07357349533445058,0.8830454589745225,21,True
ES_like,2018-08-16,0.6904109589041096,252,-0.08974053999906505,-0.09256370432406759,0.9504382722245461,21,True
ES_like,2018-08-16,1.0,365,-0.06260309904633068,-0.06303361303345252,0.9297306780863916,21,True
ES_like,2018-08-17,0.038356164383561646,14,-0.12312999500008348,-0.1213700204323144,0.971849685972287,21,True
ES_like,2018-08-17,0.057534246575342465,21,-0.12007923516392287,-0.11806653021443252,0.9581262173137906,21,True
ES_like,2018-08-17,0.0821917808219178,30,-0.10135637535676494,-0.1034007781443063,0.9593415223375075,21,True
ES_like,2018-08-17,0.1232876712328767,45,-0.18598588126718446,-0.18780998481983538,0.9894723386723056,21,True
ES_like,2018-08-17,0.1643835616438356,60,-0.1291202671979552,-0.13138743243366366,0.9757535127225332,21,True
ES_like,2018-08-17,0.2465753424657534,90,-0.11509920903495995,-0.11941751348300553,0.9631289089609316,21,True
ES_like,2018-08-17,0.3287671232876712,120,-0.11306973712470705,-0.11218039480168542,0.9638178439104675,21,True
ES_like,2018-08-17,0.4931506849315068,180,-0.07900430454990508,-0.08071393939533035,0.9258829729365257,21,True
ES_like,2018-08-17,0.6904109589041096,252,-0.07416041946469272,-0.061710381227681486,0.8559253653660241,21,True
ES_like,2018-08-17,1.0,365,-0.06661141874291968,-0.06974102417485707,0.9088657379462955,21,True
ES_like,2018-08-20,0.038356164383561646,14,-0.15911250988728473,-0.15713419831884595,0.975372362450633,21,True
ES_like,2018-08-20,0.057534246575342465,21,-0.12411128791884019,-0.11905089304052029,0.9850440712752715,21,True
ES_like,2018-08-20,0.0821917808219178,30,-0.1383209269197269,-0.13751231992378524,0.9802606682687363,21,True
ES_like,2018-08-20,0.1232876712328767,45,-0.10586678466986947,-0.10874388237496414,0.9468198287925732,21,True
ES_like,2018-08-20,0.1643835616438356,60,-0.13729780808177014,-0.13579008944204682,0.9819383519908487,21,True
ES_like,2018-08-20,0.2465753424657534,90,-0.1054726184341369,-0.10490436205138393,0.9150741771970582,21,True
ES_like,2018-08-20,0.3287671232876712,120,-0.09116318616782015,-0.09364374356540155,0.9404663737298706,21,True
ES_like,2018-08-20,0.4931506849315068,180,-0.081669973957113,-0.0814765855189192,0.9256410184445177,21,True
ES_like,2018-08-20,0.6904109589041096,252,-0.09084241737097484,-0.08608687967311032,0.8989788608814079,21,True
ES_like,2018-08-20,1.0,365,-0.06402892676680966,-0.05810009919022081,0.8441194212924471,21,True
ES_like,2018-08-21,0.038356164383561646,14,-0.1940750504757727,-0.196024383033342,0.9890424671900203,21,True
ES_like,2018-08-21,0.057534246575342465,21,-0.12084904971759362,-0.10948950659528484,0.950571682727068,21,True
ES_like,2018-08-21,0.0821917808219178,30,-0.1445902688644085,-0.1501241540477637,0.9660956088363725,21,True
ES_like,2018-08-21,0.1232876712328767,45,-0.12072831010662027,-0.1202686499742884,0.962926936989861,21,True
ES_like,2018-08-21,0.1643835616438356,60,-0.14599853488794348,-0.14326075315703493,0.9799685183460848,21,True
ES_like,2018-08-21,0.2465753424657534,90,-0.14750965472046026,-0.14660708057775257,0.9806871108817582,21,True
ES_like,2018-08-21,0.3287671232876712,120,-0.08511955045609043,-0.08789341205378755,0.9526264195291385,21,True
ES_like,2018-08-21,0.4931506849315068,180,-0.06568124804016973,-0.06485045643805283,0.8570613505830363,21,True
ES_like,2018-08-21,0.6904109589041096,252,-0.10043711713626131,-0.10459307723956357,0.9565493590972424,21,True
ES_like,2018-08-21,1.0,365,-0.0675821965138812,-0.07295339452321156,0.8958356998278152,21,True
ES_like,2018-08-22,0.038356164383561646,14,-0.16686158974480506,-0.16500863523349113,0.9785790734861202,21,True
ES_like,2018-08-22,0.057534246575342465,21,-0.1531495344629938,-0.15480056510688214,0.9793082936714803,21,True
ES_like,2018-08-22,0.0821917808219178,30,-0.14663704016925128,-0.1481231300850912,0.9847932474871053,21,True
ES_like,2018-08-22,0.1232876712328767,45,-0.13147972490754883,-0.12331034343371602,0.9838410443575022,21,True
ES_like,2018-08-22,0.1643835616438356,60,-0.12808726851038377,-0.12801840933803021,0.9578567142404948,21,True
ES_like,2018-08-22,0.2465753424657534,90,-0.08792970749160868,-0.09374287125240456,0.9652080950199935,21,True
ES_like,2018-08-22,0.3287671232876712,120,-0.12358107729178186,-0.12186099702876581,0.9742815617369927,21,True
ES_like,2018-08-22,0.4931506849315068,180,-0.07518267917691761,-0.07937188589081093,0.9186178593595323,21,True
ES_like,2018-08-22,0.6904109589041096,252,-0.15511750969177301,-0.15911331896347528,0.9863280530659658,21,True
ES_like,2018-08-22,1.0,365,-0.05779150546624229,-0.055798262216167675,0.8526632736667716,21,True
ES_like,2018-08-23,0.038356164383561646,14,-0.19817128838567538,-0.19576353253600692,0.9877466717599995,21,True
ES_like,2018-08-23,0.057534246575342465,21,-0.15438805617185977,-0.14681971111011202,0.9812358826876965,21,True
ES_like,2018-08-23,0.0821917808219178,30,-0.1933998264264393,-0.19312932763994534,0.9895918610533293,21,True
ES_like,2018-08-23,0.1232876712328767,45,-0.12003238935207021,-0.11518604995116363,0.9517940752910644,21,True
ES_like,2018-08-23,0.1643835616438356,60,-0.1379373120883575,-0.1352025048531603,0.9694726625860435,21,True
ES_like,2018-08-23,0.2465753424657534,90,-0.13252492801140847,-0.13350968629664156,0.9843227244291763,21,True
ES_like,2018-08-23,0.3287671232876712,120,-0.09382252298396668,-0.08547832387130182,0.9422822196304366,21,True
ES_like,2018-08-23,0.4931506849315068,180,-0.1050094040248332,-0.10978541911291444,0.9711995014680814,21,True
ES_like,2018-08-23,0.6904109589041096,252,-0.09129661706728359,-0.09085314575271308,0.9438572315866325,21,True
ES_like,2018-08-23,1.0,365,-0.06700981494886445,-0.07324005315870645,0.8887416471802692,21,True
ES_like,2018-08-24,0.038356164383561646,14,-0.16399810129223344,-0.15909429171050263,0.9861601786849338,21,True
ES_like,2018-08-24,0.057534246575342465,21,-0.1863072392059452,-0.18418518688290234,0.9875349801644906,21,True
ES_like,2018-08-24,0.0821917808219178,30,-0.15556906979798704,-0.1509699708790409,0.9865120299115869,21,True
ES_like,2018-08-24,0.1232876712328767,45,-0.12432933148708987,-0.12651867127803917,0.9651907541138343,21,True
ES_like,2018-08-24,0.1643835616438356,60,-0.12888377872472984,-0.12698679154681777,0.9623785152132437,21,True
ES_like,2018-08-24,0.2465753424657534,90,-0.09393611451077817,-0.09769762651874134,0.9606676512798883,21,True
ES_like,2018-08-24,0.3287671232876712,120,-0.09182729206805709,-0.08835904942628006,0.9626566045551814,21,True
ES_like,2018-08-24,0.4931506849315068,180,-0.08714601374633842,-0.08475257365427563,0.964618375315923,21,True
ES_like,2018-08-24,0.6904109589041096,252,-0.09702175143293468,-0.09989217369745239,0.957579603862364,21,True
ES_like,2018-08-24,1.0,365,-0.10046136636645421,-0.10599181601462776,0.9625159284399241,21,True
ES_like,2018-08-27,0.038356164383561646,14,-0.1100522050575277,-0.11502278066425713,0.9669843600522605,21,True
ES_like,2018-08-27,0.057534246575342465,21,-0.16821994110894142,-0.16942951279976065,0.973840720507592,21,True
ES_like,2018-08-27,0.0821917808219178,30,-0.1499245434521924,-0.1515779516495667,0.9830691229801914,21,True
ES_like,2018-08-27,0.1232876712328767,45,-0.11233331587047675,-0.11554551068054447,0.9576439642937444,21,True
ES_like,2018-08-27,0.1643835616438356,60,-0.13172276738820785,-0.12416354631749588,0.977779929771388,21,True
ES_like,2018-08-27,0.2465753424657534,90,-0.10324822206918303,-0.10497625959956115,0.9535341461502855,21,True
ES_like,2018-08-27,0.3287671232876712,120,-0.11715995291562326,-0.11339520415902248,0.9566588649716095,21,True
ES_like,2018-08-27,0.4931506849315068,180,-0.09940567877529842,-0.10299475886011131,0.9637074498194391,21,True
ES_like,2018-08-27,0.6904109589041096,252,-0.12381583478731112,-0.12457080251915141,0.978374378803145,21,True
ES_like,2018-08-27,1.0,365,-0.054195915117992,-0.05041937420406368,0.9053227816990654,21,True
ES_like,2018-08-28,0.038356164383561646,14,-0.1777596290419505,-0.1830962130577532,0.9773349376476603,21,True
ES_like,2018-08-28,0.057534246575342465,21,-0.24409286429232857,-0.24779029412356082,0.9937022773492739,21,True
ES_like,2018-08-28,0.0821917808219178,30,-0.1681339179916464,-0.16924080064941938,0.9803844245244328,21,True
ES_like,2018-08-28,0.1232876712328767,45,-0.10636429132403193,-0.1118741543960895,0.9521467361800815,21,True
ES_like,2018-08-28,0.1643835616438356,60,-0.12259368207060654,-0.12225933343166226,0.9720859189574849,21,True
ES_like,2018-08-28,0.2465753424657534,90,-0.13885060232708382,-0.13531942854038684,0.9889842081641569,21,True
ES_like,2018-08-28,0.3287671232876712,120,-0.06652523882052565,-0.06330209002657396,0.8570606651187265,21,True
ES_like,2018-08-28,0.4931506849315068,180,-0.06923604669377224,-0.06584110902541493,0.8819203043228004,21,True
ES_like,2018-08-28,0.6904109589041096,252,-0.085380320464328,-0.08198913484382117,0.9544584713275562,21,True
ES_like,2018-08-28,1.0,365,-0.07564338761492494,-0.07680889399235268,0.9272341991372973,21,True
